workspace_path,file_name,vendor_id,vendor,period_hint,parser_family,processing_role,authoritative,expected_status,manifest_notes,sha256,report_id,report_status,validation_status,posting_id,posting_status,output_customer,output_studio,output_amount,output_currency,output_memo,output_invoice_date,output_due_date,output_vertical,comparison_status,match_score,matched_airtable_row,matched_customer,matched_studio,matched_amount,matched_memo,matched_invoice_date,matched_due_date,matched_vertical,amount_diff,candidate_count,weak_amount_only_row,weak_amount_only_customer,weak_amount_only_studio,weak_amount_only_memo,closest_amount,closest_amount_diff,closest_customer,closest_studio,closest_memo,notes
Accounting Project\Sample Reports\OMNet AG (Orgazmik) - VOD - Emailed\January to April 2026\NMG-2026-04.xlsx,NMG-2026-04.xlsx,omnet,OMNet AG,January to April 2026,xlsx_embedded_image_omnet,primary_source,yes,review_required,Workbook contains embedded report images and no usable worksheet cells.,80709e854bd124de6ae901beec169ae8dc139efafc6de5c5223fbb1bee2d2460,omnet_january_to_april_2026_nmg_2026_04_80709e85,review,warning,omnet_january_to_april_2026_nmg_2026_04_80709e85_posting,review,OMNet AG (Orgazmik),,106.86,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,review_not_exportable,,,,,,,,,,,0,10600,KNPB Media BV (DVDErotik),Orca Flow Studios Inc.:Property Sex,VOD September 2023,128.05,21.190000,OMNet AG (Orgazmik),Paper Street Media LLC,VOD November 2025,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\BM Apr2026.xlsx,BM Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",9ad9133fbb3d28c642c289dc540f2e370b2f3f93f6f6912c638b6ca7e97c64f9,pulse_april_2026_bm_apr2026_9ad9133f,ready,passed,pulse_april_2026_bm_apr2026_9ad9133f_posting,ready,Pulse Distribution,Alan Raz Photography:Bare Maidens,16.7,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18100,Pulse Distribution,Alan Raz Photography:Bare Maidens,16.7,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18100,Pulse Distribution,Alan Raz Photography:Bare Maidens,DVD April 2026,16.7,0.000000,Pulse Distribution,Alan Raz Photography:Bare Maidens,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Carnal Media 2 Apr2026.xlsx,Carnal Media 2 Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",f9e934a1241ad7af3f4191121987f59f65873dbd969a6052d1ada78dd3ff7380,pulse_april_2026_carnal_media_2_apr2026_f9e934a1,ready,passed,pulse_april_2026_carnal_media_2_apr2026_f9e934a1_posting,ready,Pulse Distribution,Carnal Media LLC:JSE,244.11,USD,DVD April 2026 - CP2,2026-04-30,2026-06-30,DVD,exact_row_match,120,18114,Pulse Distribution,Carnal Media LLC:JSE,244.11,DVD April 2026 - CP2,2026-04-30,2026-06-30,DVD,0.000000,19,18114,Pulse Distribution,Carnal Media LLC:JSE,DVD April 2026 - CP2,244.11,0.000000,Pulse Distribution,Carnal Media LLC:JSE,DVD April 2026 - CP2,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Carnal Media Apr2026.xlsx,Carnal Media Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",28907b12697881ba4e2da16ec2bec72ec1dd7d5bc50e44159b1466fa291963b1,pulse_april_2026_carnal_media_apr2026_28907b12,ready,passed,pulse_april_2026_carnal_media_apr2026_28907b12_posting,ready,Pulse Distribution,Carnal Media LLC,6331.63,USD,DVD April 2026 - CP1,2026-04-30,2026-06-30,DVD,exact_row_match,120,18113,Pulse Distribution,Carnal Media LLC,6331.63,DVD April 2026 - CP1,2026-04-30,2026-06-30,DVD,0.000000,19,18113,Pulse Distribution,Carnal Media LLC,DVD April 2026 - CP1,6331.63,0.000000,Pulse Distribution,Carnal Media LLC,DVD April 2026 - CP1,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\DW - Apr2026.xlsx,DW - Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",a371eec884a4c4cb2c790e7ebe7057a1157d3634bf43e9280e0bdf252411a718,pulse_april_2026_dw_apr2026_a371eec8,ready,passed,pulse_april_2026_dw_apr2026_a371eec8_posting,ready,Pulse Distribution,Davey Wavey Inc.:Himeros,49.66,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18101,Pulse Distribution,Davey Wavey Inc.:Himeros,49.66,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18101,Pulse Distribution,Davey Wavey Inc.:Himeros,DVD April 2026,49.66,0.000000,Pulse Distribution,Davey Wavey Inc.:Himeros,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\FKing Apr2026.xlsx,FKing Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",74e2b87abe63d6f61f795f914a5fb77b10a62c26db80d16e38d360166a6bbd4c,pulse_april_2026_fking_apr2026_74e2b87a,ready,passed,pulse_april_2026_fking_apr2026_74e2b87a_posting,ready,Pulse Distribution,Eyecash Inc.:Filthy Kings,1109.28,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18117,Pulse Distribution,Eyecash Inc.:Filthy Kings,1109.28,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18117,Pulse Distribution,Eyecash Inc.:Filthy Kings,DVD April 2026,1109.28,0.000000,Pulse Distribution,Eyecash Inc.:Filthy Kings,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\JRCP Apr2026.xlsx,JRCP Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",e474ff73c3418a19ff13874aa7e7bcd15d57efeb16343fb0aeb761060396afb9,pulse_april_2026_jrcp_apr2026_e474ff73,ready,passed,pulse_april_2026_jrcp_apr2026_e474ff73_posting,ready,Pulse Distribution,Jayrock Media Inc.,25.05,USD,DVD April 2026 - JR2,2026-04-30,2026-06-30,DVD,exact_row_match,120,18103,Pulse Distribution,Jayrock Media Inc.,25.05,DVD April 2026 - JR2,2026-04-30,2026-06-30,DVD,0.000000,19,18103,Pulse Distribution,Jayrock Media Inc.,DVD April 2026 - JR2,25.05,0.000000,Pulse Distribution,Jayrock Media Inc.,DVD April 2026 - JR2,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\JRock Apr2026.xlsx,JRock Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",86641808824951ee1467c5e1c5201888038ee5c6157c272f303fc6296490ea86,pulse_april_2026_jrock_apr2026_86641808,ready,passed,pulse_april_2026_jrock_apr2026_86641808_posting,ready,Pulse Distribution,Jayrock Media Inc.:Jay Rock Productions,39.67,USD,DVD April 2026 - JR,2026-04-30,2026-06-30,DVD,exact_row_match,120,18102,Pulse Distribution,Jayrock Media Inc.:Jay Rock Productions,39.66,DVD April 2026 - JR,2026-04-30,2026-06-30,DVD,-0.010000,19,18102,Pulse Distribution,Jayrock Media Inc.:Jay Rock Productions,DVD April 2026 - JR,39.66,-0.010000,Pulse Distribution,Jayrock Media Inc.:Jay Rock Productions,DVD April 2026 - JR,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Karups Apr2026.xlsx,Karups Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",355de714087d770ffbbd68d642191571111c8cffb1f377ffee7225b974c46b7d,pulse_april_2026_karups_apr2026_355de714,ready,passed,pulse_april_2026_karups_apr2026_355de714_posting,ready,Pulse Distribution,EENT Inc.:KA,1757,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18104,Pulse Distribution,EENT Inc.:KA,1757,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18104,Pulse Distribution,EENT Inc.:KA,DVD April 2026,1757,0.000000,Pulse Distribution,EENT Inc.:KA,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Lustery Apr2026.xlsx,Lustery Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",10085cd26169a5f467b93e58aa603378b1160a7e40954ad0bd532cd9ec0fc6c4,pulse_april_2026_lustery_apr2026_10085cd2,ready,passed,pulse_april_2026_lustery_apr2026_10085cd2_posting,ready,Pulse Distribution,EFC GmbH:Lustery,763.93,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18105,Pulse Distribution,EFC GmbH:Lustery,763.93,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18105,Pulse Distribution,EFC GmbH:Lustery,DVD April 2026,763.93,0.000000,Pulse Distribution,EFC GmbH:Lustery,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\MAX Apr2026.xlsx,MAX Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",63dc89c5e60337304ddccfaf72188754c7334bfa64c24acb0ef1142a848eb32b,pulse_april_2026_max_apr2026_63dc89c5,ready,passed,pulse_april_2026_max_apr2026_63dc89c5_posting,ready,Pulse Distribution,Steam Internet B.V.:MatureXXX,3113.52,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18106,Pulse Distribution,Steam Internet B.V.:MatureXXX,3113.52,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18106,Pulse Distribution,Steam Internet B.V.:MatureXXX,DVD April 2026,3113.52,0.000000,Pulse Distribution,Steam Internet B.V.:MatureXXX,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\MormonB G BN Apr2026.xlsx,MormonB G BN Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",eed09c5d9482c280cb84ae371220843cb0b13849e0133a4df32e98846407419c,pulse_april_2026_mormonb_g_bn_apr2026_eed09c5d,ready,passed,pulse_april_2026_mormonb_g_bn_apr2026_eed09c5d_posting,ready,Pulse Distribution,Charged Media LLC,5833.83,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18107,Pulse Distribution,Charged Media LLC,5833.83,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18107,Pulse Distribution,Charged Media LLC,DVD April 2026,5833.83,0.000000,Pulse Distribution,Charged Media LLC,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\NSFW Apr2026.xlsx,NSFW Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",803a002346f34c7c390eb6adab860dd772dcacbacd5d607ae85dcf4fbcb58590,pulse_april_2026_nsfw_apr2026_803a0023,ready,passed,pulse_april_2026_nsfw_apr2026_803a0023_posting,ready,Pulse Distribution,BLT Innovations LLC:NSFW Films,13.22,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18108,Pulse Distribution,BLT Innovations LLC:NSFW Films,13.22,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,22,18108,Pulse Distribution,BLT Innovations LLC:NSFW Films,DVD April 2026,13.22,0.000000,Pulse Distribution,Industry Plan LLC:Johnny Rapid,DVD March 2024,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\NubileFilms Apr2026.xlsx,NubileFilms Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",74eaa79a472a6da8a98cb8fd52037f76839ae2a0d69b09e07fb92a767f58124b,pulse_april_2026_nubilefilms_apr2026_74eaa79a,ready,passed,pulse_april_2026_nubilefilms_apr2026_74eaa79a_posting,ready,Pulse Distribution,NF Media Inc,3584.01,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18109,Pulse Distribution,NF Media Inc,3584.01,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18109,Pulse Distribution,NF Media Inc,DVD April 2026,3584.01,0.000000,Pulse Distribution,NF Media Inc,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Nubiles.net Apr2026.xlsx,Nubiles.net Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",1514f68087cbe0f791129ef64c623e0fe7104ce56ff121fe38a5fcf61274c35a,pulse_april_2026_nubiles.net_apr2026_1514f680,ready,passed,pulse_april_2026_nubiles.net_apr2026_1514f680_posting,ready,Pulse Distribution,XFC Inc,9020.24,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18110,Pulse Distribution,XFC Inc,9020.24,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18110,Pulse Distribution,XFC Inc,DVD April 2026,9020.24,0.000000,Pulse Distribution,XFC Inc,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\NVG Apr2026.xlsx,NVG Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",4c9d518533bca8b5458d4709cc87a708c209f488d134fdd398c4053a6e681fdd,pulse_april_2026_nvg_apr2026_4c9d5185,suppressed,warning,pulse_april_2026_nvg_apr2026_4c9d5185_posting,suppressed,Pulse Distribution,NVG Mobile Group LLC:Net Video Girls,-1305.88,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,suppressed_not_exportable,50,18112,Pulse Distribution,SMM Inc.,4.17,DVD April 2026 - TX2,2026-04-30,2026-06-30,DVD,1310.050000,19,,,,,0,1305.880000,Pulse Distribution,Alan Raz Photography:Bare Maidens,DVD October 2021,"Posting is suppressed, usually because the payable is negative or should carry forward."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\Paper Street Apr2026.xlsx,Paper Street Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",481bd5b8463ee784af6fb3c61e215a639999b818477b4f02c148b3a760b0e37a,pulse_april_2026_paper_street_apr2026_481bd5b8,ready,passed,pulse_april_2026_paper_street_apr2026_481bd5b8_posting,ready,Pulse Distribution,Paper Street Media LLC,14341.05,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18116,Pulse Distribution,Paper Street Media LLC,14341.05,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18116,Pulse Distribution,Paper Street Media LLC,DVD April 2026,14341.05,0.000000,Pulse Distribution,Paper Street Media LLC,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\PornPros New Apr2026.xlsx,PornPros New Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",112063254713e57040cec47a72661f000e921164a9359597cd64587c94fa0e17,pulse_april_2026_pornpros_new_apr2026_11206325,ready,passed,pulse_april_2026_pornpros_new_apr2026_11206325_posting,ready,Pulse Distribution,AMA Multimedia LLC,9201.87,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18115,Pulse Distribution,AMA Multimedia LLC,9201.87,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18115,Pulse Distribution,AMA Multimedia LLC,DVD April 2026,9201.87,0.000000,Pulse Distribution,AMA Multimedia LLC,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\ProS Apr2026.xlsx,ProS Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",e7b5faa7d33565a99fefcdc5308735547443ee2ae8e6a1e1c3d4a913acc8908e,pulse_april_2026_pros_apr2026_e7b5faa7,ready,passed,pulse_april_2026_pros_apr2026_e7b5faa7_posting,ready,Pulse Distribution,Orca Flow Studios Inc.:Property Sex,764.15,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18118,Pulse Distribution,Orca Flow Studios Inc.:Property Sex,764.15,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18118,Pulse Distribution,Orca Flow Studios Inc.:Property Sex,DVD April 2026,764.15,0.000000,Pulse Distribution,Orca Flow Studios Inc.:Property Sex,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\PSP Apr2026.xlsx,PSP Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",60145e2cf1f88f5c16d446966c3a2acd87f616f0ffb86929087306ef3cb6b185,pulse_april_2026_psp_apr2026_60145e2c,ready,passed,pulse_april_2026_psp_apr2026_60145e2c_posting,ready,Pulse Distribution,NuVision Media LLC:Pornstar Platinum,1625.88,USD,DVD April 2026,2026-04-30,2026-06-30,DVD,exact_row_match,120,18111,Pulse Distribution,NuVision Media LLC:Pornstar Platinum,1625.88,DVD April 2026,2026-04-30,2026-06-30,DVD,0.000000,19,18111,Pulse Distribution,NuVision Media LLC:Pornstar Platinum,DVD April 2026,1625.88,0.000000,Pulse Distribution,NuVision Media LLC:Pornstar Platinum,DVD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Pulse Distribution - DVD - Emailed\April 2026\TrueX2 Apr2026.xlsx,TrueX2 Apr2026.xlsx,pulse,Pulse Distribution,April 2026,xlsx_pulse_cumulative_balance,primary_source,yes,reviewed,"Posting source is the final Summary balance, not current month sales. Negative balances are carryforwards.",9457ec015d9ce5168a6e94084afbabc8ff6a9051e082e5af7590a3886d7a8500,pulse_april_2026_truex2_apr2026_9457ec01,ready,passed,pulse_april_2026_truex2_apr2026_9457ec01_posting,ready,Pulse Distribution,SMM Inc.,4.17,USD,DVD April 2026 - TX2,2026-04-30,2026-06-30,DVD,exact_row_match,120,18112,Pulse Distribution,SMM Inc.,4.17,DVD April 2026 - TX2,2026-04-30,2026-06-30,DVD,0.000000,23,18112,Pulse Distribution,SMM Inc.,DVD April 2026 - TX2,4.17,0.000000,Pulse Distribution,Jayrock Media Inc.,DVD March 2023 - JR2,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\Sonifi Solutions -Emailed\statement-46380-NMGMEDIA (1).docx,statement-46380-NMGMEDIA (1).docx,sonifi,Sonifi Solutions,,docx_sonifi_statement,primary_source,yes,reviewed,Source royalty statement can be parsed deterministically.,4a6aa40c175e9a999dbc0e8b75801156754bcfaae7af9134cb8cf2ca59d56ee2,sonifi_statement_46380_nmgmedia_(1)_4a6aa40c,blocked,warning,,,,,,USD,,2026-04-30,,,expected_export_but_no_postings,,,,,,,,,,,0,,,,,,,,,,Parser produced no accounting postings for an authoritative primary source.
Accounting Project\Sample Reports\WMM Holdings LLC (AEBN) - VOD - Downloaded\April 2026\Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,aebn,WMM Holdings LLC (AEBN),April 2026,xlsx_aebn_title,primary_source,yes,reviewed,Primary title and studio allocation source. Portal total differs by one cent.,a25f6532c57199a665292f92a6dcbed56948bf72cde990d1b856ca49054c2f0a,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532,ready,warning,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532_posting_1,ready,WMM Holdings LLC (AEBN),NF Media Inc:Nubile Films,835.58,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18060,WMM Holdings LLC (AEBN),NF Media Inc:Nubile Films,835.58,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,46,18060,WMM Holdings LLC (AEBN),NF Media Inc:Nubile Films,VOD April 2026,835.58,0.000000,WMM Holdings LLC (AEBN),NF Media Inc:Nubile Films,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\WMM Holdings LLC (AEBN) - VOD - Downloaded\April 2026\Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,aebn,WMM Holdings LLC (AEBN),April 2026,xlsx_aebn_title,primary_source,yes,reviewed,Primary title and studio allocation source. Portal total differs by one cent.,a25f6532c57199a665292f92a6dcbed56948bf72cde990d1b856ca49054c2f0a,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532,ready,warning,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532_posting_2,ready,WMM Holdings LLC (AEBN),NVG Mobile Group LLC:Net Video Girls,598.17,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18058,WMM Holdings LLC (AEBN),NVG Mobile Group LLC:Net Video Girls,598.17,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,46,18058,WMM Holdings LLC (AEBN),NVG Mobile Group LLC:Net Video Girls,VOD April 2026,598.17,0.000000,WMM Holdings LLC (AEBN),NVG Mobile Group LLC:Net Video Girls,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\WMM Holdings LLC (AEBN) - VOD - Downloaded\April 2026\Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,aebn,WMM Holdings LLC (AEBN),April 2026,xlsx_aebn_title,primary_source,yes,reviewed,Primary title and studio allocation source. Portal total differs by one cent.,a25f6532c57199a665292f92a6dcbed56948bf72cde990d1b856ca49054c2f0a,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532,ready,warning,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532_posting_3,ready,WMM Holdings LLC (AEBN),EENT Inc.,1307.31,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18044,WMM Holdings LLC (AEBN),EENT Inc.,1307.31,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,46,18044,WMM Holdings LLC (AEBN),EENT Inc.,VOD April 2026,1307.31,0.000000,WMM Holdings LLC (AEBN),EENT Inc.,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\WMM Holdings LLC (AEBN) - VOD - Downloaded\April 2026\Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,aebn,WMM Holdings LLC (AEBN),April 2026,xlsx_aebn_title,primary_source,yes,reviewed,Primary title and studio allocation source. Portal total differs by one cent.,a25f6532c57199a665292f92a6dcbed56948bf72cde990d1b856ca49054c2f0a,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532,ready,warning,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532_posting_4,ready,WMM Holdings LLC (AEBN),Neptune Media LLC:MYLF,601.5,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18057,WMM Holdings LLC (AEBN),Neptune Media LLC:MYLF,601.5,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,46,18057,WMM Holdings LLC (AEBN),Neptune Media LLC:MYLF,VOD April 2026,601.5,0.000000,WMM Holdings LLC (AEBN),Neptune Media LLC:MYLF,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\WMM Holdings LLC (AEBN) - VOD - Downloaded\April 2026\Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,Studio Statistics - Payout by Title  AEBN Webmaster.xlsx,aebn,WMM Holdings LLC (AEBN),April 2026,xlsx_aebn_title,primary_source,yes,reviewed,Primary title and studio allocation source. Portal total differs by one cent.,a25f6532c57199a665292f92a6dcbed56948bf72cde990d1b856ca49054c2f0a,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532,ready,warning,aebn_april_2026_studio_statistics_payout_by_title_aebn_webmaster_a25f6532_posting_5,ready,WMM Holdings LLC (AEBN),XFC Inc:Nubiles,1625.27,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18061,WMM Holdings LLC (AEBN),XFC Inc:Nubiles,1625.27,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,46,18061,WMM Holdings LLC (AEBN),XFC Inc:Nubiles,VOD April 2026,1625.27,0.000000,WMM Holdings LLC (AEBN),XFC Inc:Nubiles,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
